seq,gubun,confCase,confCaseRate,death,deathRate,criticalRate,createDt,updateDt
3472,60-69,3608,15.76,42.0,11.11,1.16,2020-09-20 14:17:09.142,null
3471,70-79,1807,7.89,118.0,31.22,6.53,2020-09-20 14:17:09.142,null
3470,80 이상,929,4.06,195.0,51.59,20.99,2020-09-20 14:17:09.142,null
3469,여성,12425,54.27,179.0,47.35,1.44,2020-09-20 14:17:09.142,null
3468,남성,10468,45.73,199.0,52.65,1.9,2020-09-20 14:17:09.142,null
3456,0-9,548,2.39,,0.00,,2020-09-19 14:20:21.163,null
3455,10-19,1264,5.52,,0.00,,2020-09-19 14:20:21.163,null
3454,20-29,4653,20.32,,0.00,,2020-09-19 14:20:21.163,null
3453,30-39,2792,12.2,2.0,0.53,0.07,2020-09-19 14:20:21.163,null
3452,40-49,3053,13.34,4.0,1.06,0.13,2020-09-19 14:20:21.163,null
3451,50-59,4239,18.52,17.0,4.50,0.4,2020-09-19 14:20:21.163,null
3450,60-69,3608,15.76,42.0,11.11,1.16,2020-09-19 14:20:21.163,null
3449,70-79,1807,7.89,118.0,31.22,6.53,2020-09-19 14:20:21.163,null
3448,80 이상,929,4.06,195.0,51.59,20.99,2020-09-19 14:20:21.162,null
3447,여성,12425,54.27,179.0,47.35,1.44,2020-09-19 14:20:21.162,null
3446,남성,10468,45.73,199.0,52.65,1.9,2020-09-19 14:20:21.162,null
3434,0-9,547,2.4,,0.00,,2020-09-18 14:16:12.06,null
3433,10-19,1259,5.53,,0.00,,2020-09-18 14:16:12.06,null
3432,20-29,4647,20.4,,0.00,,2020-09-18 14:16:12.06,null
3431,30-39,2785,12.22,2.0,0.53,0.07,2020-09-18 14:16:12.06,null
3430,40-49,3044,13.36,4.0,1.06,0.13,2020-09-18 14:16:12.06,null
3429,50-59,4204,18.45,17.0,4.51,0.4,2020-09-18 14:16:12.06,null
3428,60-69,3582,15.72,42.0,11.14,1.17,2020-09-18 14:16:12.06,null
3427,70-79,1792,7.87,118.0,31.30,6.58,2020-09-18 14:16:12.059,null
3426,80 이상,923,4.05,194.0,51.46,21.02,2020-09-18 14:16:12.059,null
3425,여성,12360,54.25,179.0,47.48,1.45,2020-09-18 14:16:12.059,null
3424,남성,10423,45.75,198.0,52.52,1.9,2020-09-18 14:16:12.059,null
3390,0-9,539,2.4,,0.00,,2020-09-16 14:45:15.946,null
3389,10-19,1247,5.54,,0.00,,2020-09-16 14:45:15.946,null
3388,20-29,4606,20.47,,0.00,,2020-09-16 14:45:15.946,null
3387,30-39,2757,12.25,2.0,0.54,0.07,2020-09-16 14:45:15.946,null
3386,40-49,3003,13.34,4.0,1.09,0.13,2020-09-16 14:45:15.946,null
3385,50-59,4144,18.41,17.0,4.63,0.41,2020-09-16 14:45:15.946,null
3384,60-69,3531,15.69,42.0,11.44,1.19,2020-09-16 14:45:15.945,null
3383,70-79,1763,7.83,114.0,31.06,6.47,2020-09-16 14:45:15.945,null
3382,80 이상,914,4.06,188.0,51.23,20.57,2020-09-16 14:45:15.945,null
3381,여성,12212,54.27,175.0,47.68,1.43,2020-09-16 14:45:15.945,null
3380,남성,10292,45.73,192.0,52.32,1.87,2020-09-16 14:45:15.945,null
3379,0-9,538,2.4,,0.00,,2020-09-15 14:27:01.58,null
3378,10-19,1244,5.56,,0.00,,2020-09-15 14:27:01.579,null
3377,20-29,4592,20.51,,0.00,,2020-09-15 14:27:01.579,null
3376,30-39,2748,12.27,2.0,0.54,0.07,2020-09-15 14:27:01.579,null
3375,40-49,2986,13.34,4.0,1.09,0.13,2020-09-15 14:27:01.578,null
3374,50-59,4122,18.41,17.0,4.63,0.41,2020-09-15 14:27:01.578,null
3373,60-69,3506,15.66,42.0,11.44,1.2,2020-09-15 14:27:01.577,null
3372,70-79,1745,7.79,114.0,31.06,6.53,2020-09-15 14:27:01.577,null
3371,80 이상,910,4.06,188.0,51.23,20.66,2020-09-15 14:27:01.576,null
3370,여성,12166,54.33,175.0,47.68,1.44,2020-09-15 14:27:01.576,null
3369,남성,10225,45.67,192.0,52.32,1.88,2020-09-15 14:27:01.576,null
3346,0-9,532,2.39,,0.00,,2020-09-14 14:10:14.08,null
3345,10-19,1236,5.55,,0.00,,2020-09-14 14:10:14.079,null
3344,20-29,4584,20.57,,0.00,,2020-09-14 14:10:14.079,null
3343,30-39,2738,12.29,2.0,0.55,0.07,2020-09-14 14:10:14.079,null
3342,40-49,2968,13.32,4.0,1.10,0.13,2020-09-14 14:10:14.079,null
3341,50-59,4104,18.42,17.0,4.68,0.41,2020-09-14 14:10:14.079,null
3340,60-69,3481,15.62,42.0,11.57,1.21,2020-09-14 14:10:14.079,null
3339,70-79,1734,7.78,113.0,31.13,6.52,2020-09-14 14:10:14.079,null
3338,80 이상,908,4.07,185.0,50.96,20.37,2020-09-14 14:10:14.079,null
3337,여성,12108,54.33,173.0,47.66,1.43,2020-09-14 14:10:14.079,null
3336,남성,10177,45.67,190.0,52.34,1.87,2020-09-14 14:10:14.078,null
3302,0-9,526,2.38,,0.00,,2020-09-12 14:10:58.242,null
3301,10-19,1230,5.58,,0.00,,2020-09-12 14:10:58.242,null
3300,20-29,4543,20.6,,0.00,,2020-09-12 14:10:58.242,null
3299,30-39,2713,12.3,2.0,0.56,0.07,2020-09-12 14:10:58.242,null
3298,40-49,2946,13.36,4.0,1.13,0.14,2020-09-12 14:10:58.242,null
3297,50-59,4061,18.41,17.0,4.79,0.42,2020-09-12 14:10:58.241,null
3296,60-69,3425,15.53,42.0,11.83,1.23,2020-09-12 14:10:58.241,null
3295,70-79,1710,7.75,109.0,30.70,6.37,2020-09-12 14:10:58.241,null
3294,80 이상,901,4.09,181.0,50.99,20.09,2020-09-12 14:10:58.241,null
3293,여성,11992,54.37,169.0,47.61,1.41,2020-09-12 14:10:58.241,null
3292,남성,10063,45.63,186.0,52.39,1.85,2020-09-12 14:10:58.241,null
3280,0-9,522,2.38,,0.00,,2020-09-11 14:46:43.636,null
3279,10-19,1225,5.59,,0.00,,2020-09-11 14:46:43.636,null
3278,20-29,4527,20.65,,0.00,,2020-09-11 14:46:43.636,null
3277,30-39,2701,12.32,2.0,0.57,0.07,2020-09-11 14:46:43.636,null
3276,40-49,2928,13.36,4.0,1.14,0.14,2020-09-11 14:46:43.636,null
3275,50-59,4027,18.37,16.0,4.57,0.4,2020-09-11 14:46:43.636,null
3274,60-69,3396,15.49,42.0,12.00,1.24,2020-09-11 14:46:43.636,null
3273,70-79,1696,7.74,108.0,30.86,6.37,2020-09-11 14:46:43.635,null
3272,80 이상,897,4.09,178.0,50.86,19.84,2020-09-11 14:46:43.635,null
3271,여성,11937,54.46,165.0,47.14,1.38,2020-09-11 14:46:43.635,null
3270,남성,9982,45.54,185.0,52.86,1.85,2020-09-11 14:46:43.635,null
3258,0-9,519,2.39,,0.00,,2020-09-10 14:14:39.955,null
3257,10-19,1222,5.62,,0.00,,2020-09-10 14:14:39.955,null
3256,20-29,4505,20.72,,0.00,,2020-09-10 14:14:39.955,null
3255,30-39,2682,12.34,2.0,0.58,0.07,2020-09-10 14:14:39.954,null
3254,40-49,2906,13.37,4.0,1.16,0.14,2020-09-10 14:14:39.954,null
3253,50-59,3993,18.36,16.0,4.62,0.4,2020-09-10 14:14:39.954,null
3252,60-69,3356,15.43,42.0,12.14,1.25,2020-09-10 14:14:39.954,null
3251,70-79,1680,7.73,106.0,30.64,6.31,2020-09-10 14:14:39.954,null
3250,80 이상,880,4.05,176.0,50.87,20,2020-09-10 14:14:39.954,null
3249,여성,11838,54.45,163.0,47.11,1.38,2020-09-10 14:14:39.954,null
3248,남성,9905,45.55,183.0,52.89,1.85,2020-09-10 14:14:39.954,null
3236,0-9,507,2.35,,0.00,,2020-09-09 14:14:23.456,null
3235,10-19,1218,5.64,,0.00,,2020-09-09 14:14:23.455,null
3234,20-29,4492,20.81,,0.00,,2020-09-09 14:14:23.455,null
3233,30-39,2669,12.36,2.0,0.58,0.07,2020-09-09 14:14:23.455,null
3232,40-49,2889,13.38,4.0,1.16,0.14,2020-09-09 14:14:23.455,null
3231,50-59,3964,18.36,16.0,4.65,0.4,2020-09-09 14:14:23.455,null
3230,60-69,3312,15.34,42.0,12.21,1.27,2020-09-09 14:14:23.455,null
3229,70-79,1668,7.73,105.0,30.52,6.29,2020-09-09 14:14:23.455,null
3228,80 이상,869,4.03,175.0,50.87,20.14,2020-09-09 14:14:23.455,null
3227,여성,11759,54.47,162.0,47.09,1.38,2020-09-09 14:14:23.455,null
3226,남성,9829,45.53,182.0,52.91,1.85,2020-09-09 14:14:23.454,null
3214,0-9,501,2.34,,0.00,,2020-09-08 14:29:04.009,null
3213,10-19,1210,5.65,,0.00,,2020-09-08 14:29:04.009,null
3212,20-29,4485,20.93,,0.00,,2020-09-08 14:29:04.009,null
3211,30-39,2653,12.38,2.0,0.59,0.08,2020-09-08 14:29:04.009,null
3210,40-49,2874,13.41,4.0,1.17,0.14,2020-09-08 14:29:04.009,null
3209,50-59,3936,18.37,16.0,4.69,0.41,2020-09-08 14:29:04.009,null
3208,60-69,3264,15.23,42.0,12.32,1.29,2020-09-08 14:29:04.008,null
3207,70-79,1646,7.68,104.0,30.50,6.32,2020-09-08 14:29:04.008,null
3206,80 이상,863,4.03,173.0,50.73,20.05,2020-09-08 14:29:04.008,null
3205,여성,11679,54.49,160.0,46.92,1.37,2020-09-08 14:29:04.008,null
3204,남성,9753,45.51,181.0,53.08,1.86,2020-09-08 14:29:04.008,null
3192,0-9,496,2.33,,0.00,,2020-09-07 14:15:24.137,null
3191,10-19,1202,5.64,,0.00,,2020-09-07 14:15:24.137,null
3190,20-29,4473,21,,0.00,,2020-09-07 14:15:24.137,null
3189,30-39,2636,12.38,2.0,0.60,0.08,2020-09-07 14:15:24.137,null
3188,40-49,2857,13.42,4.0,1.19,0.14,2020-09-07 14:15:24.137,null
3187,50-59,3902,18.32,16.0,4.76,0.41,2020-09-07 14:15:24.136,null
3186,60-69,3238,15.2,42.0,12.50,1.3,2020-09-07 14:15:24.136,null
3185,70-79,1632,7.66,102.0,30.36,6.25,2020-09-07 14:15:24.136,null
3184,80 이상,860,4.04,170.0,50.60,19.77,2020-09-07 14:15:24.136,null
3183,여성,11616,54.55,158.0,47.02,1.36,2020-09-07 14:15:24.136,null
3182,남성,9680,45.45,178.0,52.98,1.84,2020-09-07 14:15:24.136,null
3170,0-9,493,2.33,,0.00,,2020-09-06 15:49:50.83,null
3169,10-19,1197,5.65,,0.00,,2020-09-06 15:49:50.83,null
3168,20-29,4460,21.06,,0.00,,2020-09-06 15:49:50.83,null
3167,30-39,2619,12.37,2.0,0.60,0.08,2020-09-06 15:49:50.83,null
3166,40-49,2841,13.42,4.0,1.20,0.14,2020-09-06 15:49:50.83,null
3165,50-59,3880,18.32,16.0,4.79,0.41,2020-09-06 15:49:50.83,null
3164,60-69,3217,15.19,42.0,12.57,1.31,2020-09-06 15:49:50.829,null
3163,70-79,1612,7.61,101.0,30.24,6.27,2020-09-06 15:49:50.829,null
3162,80 이상,858,4.05,169.0,50.60,19.7,2020-09-06 15:49:50.829,null
3161,여성,11563,54.6,158.0,47.31,1.37,2020-09-06 15:49:50.829,null
3160,남성,9614,45.4,176.0,52.69,1.83,2020-09-06 15:49:50.829,null
3159,0-9,485,2.31,,0.00,,2020-09-05 15:01:09.88,null
3158,10-19,1194,5.68,,0.00,,2020-09-05 15:01:09.88,null
3157,20-29,4441,21.14,,0.00,,2020-09-05 15:01:09.88,null
3156,30-39,2604,12.39,2.0,0.60,0.08,2020-09-05 15:01:09.88,null
3155,40-49,2816,13.4,4.0,1.20,0.14,2020-09-05 15:01:09.879,null
3154,50-59,3845,18.3,16.0,4.80,0.42,2020-09-05 15:01:09.879,null
3153,60-69,3178,15.13,42.0,12.61,1.32,2020-09-05 15:01:09.879,null
3152,70-79,1596,7.6,100.0,30.03,6.27,2020-09-05 15:01:09.879,null
3151,80 이상,851,4.05,169.0,50.75,19.86,2020-09-05 15:01:09.879,null
3150,여성,11475,54.62,157.0,47.15,1.37,2020-09-05 15:01:09.879,null
3149,남성,9535,45.38,176.0,52.85,1.85,2020-09-05 15:01:09.879,null
3126,0-9,482,2.31,,0.00,,2020-09-04 14:25:43.611,null
3125,10-19,1188,5.7,,0.00,,2020-09-04 14:25:43.61,null
3124,20-29,4427,21.24,,0.00,,2020-09-04 14:25:43.61,null
3123,30-39,2585,12.4,2.0,0.60,0.08,2020-09-04 14:25:43.61,null
3122,40-49,2797,13.42,4.0,1.21,0.14,2020-09-04 14:25:43.61,null
3121,50-59,3807,18.27,16.0,4.83,0.42,2020-09-04 14:25:43.61,null
3120,60-69,3136,15.05,42.0,12.69,1.34,2020-09-04 14:25:43.61,null
3119,70-79,1578,7.57,100.0,30.21,6.34,2020-09-04 14:25:43.61,null
3118,80 이상,842,4.04,167.0,50.45,19.83,2020-09-04 14:25:43.61,null
3117,여성,11389,54.64,156.0,47.13,1.37,2020-09-04 14:25:43.61,null
3116,남성,9453,45.36,175.0,52.87,1.85,2020-09-04 14:25:43.609,null
3104,0-9,473,2.29,,0.00,,2020-09-03 14:13:42.025,null
3103,10-19,1181,5.72,,0.00,,2020-09-03 14:13:42.025,null
3102,20-29,4410,21.36,,0.00,,2020-09-03 14:13:42.025,null
3101,30-39,2561,12.41,2.0,0.61,0.08,2020-09-03 14:13:42.025,null
3100,40-49,2770,13.42,4.0,1.22,0.14,2020-09-03 14:13:42.025,null
3099,50-59,3768,18.25,16.0,4.86,0.42,2020-09-03 14:13:42.025,null
3098,60-69,3098,15.01,42.0,12.77,1.36,2020-09-03 14:13:42.025,null
3097,70-79,1556,7.54,99.0,30.09,6.36,2020-09-03 14:13:42.025,null
3096,80 이상,827,4.01,166.0,50.46,20.07,2020-09-03 14:13:42.024,null
3095,여성,11285,54.66,155.0,47.11,1.37,2020-09-03 14:13:42.024,null
3094,남성,9359,45.34,174.0,52.89,1.86,2020-09-03 14:13:42.024,null
3082,0-9,466,2.28,,0.00,,2020-09-02 14:13:06.116,null
3081,10-19,1174,5.74,,0.00,,2020-09-02 14:13:06.116,null
3080,20-29,4388,21.46,,0.00,,2020-09-02 14:13:06.116,null
3079,30-39,2540,12.42,2.0,0.61,0.08,2020-09-02 14:13:06.115,null
3078,40-49,2741,13.4,4.0,1.23,0.15,2020-09-02 14:13:06.115,null
3077,50-59,3732,18.25,16.0,4.91,0.43,2020-09-02 14:13:06.115,null
3076,60-69,3064,14.98,42.0,12.88,1.37,2020-09-02 14:13:06.115,null
3075,70-79,1534,7.5,98.0,30.06,6.39,2020-09-02 14:13:06.115,null
3074,80 이상,810,3.96,164.0,50.31,20.25,2020-09-02 14:13:06.115,null
3073,여성,11177,54.66,153.0,46.93,1.37,2020-09-02 14:13:06.115,null
3072,남성,9272,45.34,173.0,53.07,1.87,2020-09-02 14:13:06.114,null
3060,0-9,456,2.26,,0.00,,2020-09-01 14:35:15.339,null
3059,10-19,1162,5.76,,0.00,,2020-09-01 14:35:15.339,null
3058,20-29,4345,21.53,,0.00,,2020-09-01 14:35:15.339,null
3057,30-39,2515,12.46,2.0,0.62,0.08,2020-09-01 14:35:15.339,null
3056,40-49,2717,13.46,4.0,1.23,0.15,2020-09-01 14:35:15.339,null
3055,50-59,3684,18.25,16.0,4.94,0.43,2020-09-01 14:35:15.338,null
3054,60-69,3013,14.93,42.0,12.96,1.39,2020-09-01 14:35:15.338,null
3053,70-79,1494,7.4,97.0,29.94,6.49,2020-09-01 14:35:15.338,null
3052,80 이상,796,3.94,163.0,50.31,20.48,2020-09-01 14:35:15.338,null
3051,여성,11043,54.72,152.0,46.91,1.38,2020-09-01 14:35:15.338,null
3050,남성,9139,45.28,172.0,53.09,1.88,2020-09-01 14:35:15.338,null
3049,0-9,442,2.22,,0.00,,2020-08-31 14:14:03.258,null
3048,10-19,1145,5.74,,0.00,,2020-08-31 14:14:03.257,null
3047,20-29,4320,21.66,,0.00,,2020-08-31 14:14:03.257,null
3046,30-39,2491,12.49,2.0,0.62,0.08,2020-08-31 14:14:03.257,null
3045,40-49,2692,13.5,4.0,1.23,0.15,2020-08-31 14:14:03.257,null
3044,50-59,3639,18.24,16.0,4.94,0.44,2020-08-31 14:14:03.257,null
3043,60-69,2968,14.88,42.0,12.96,1.42,2020-08-31 14:14:03.257,null
3042,70-79,1464,7.34,97.0,29.94,6.63,2020-08-31 14:14:03.257,null
3041,80 이상,786,3.94,163.0,50.31,20.74,2020-08-31 14:14:03.256,null
3040,여성,10922,54.76,152.0,46.91,1.39,2020-08-31 14:14:03.256,null
3039,남성,9025,45.24,172.0,53.09,1.91,2020-08-31 14:14:03.256,null
3016,0-9,432,2.19,,0.00,,2020-08-30 14:19:45.338,null
3015,10-19,1134,5.76,,0.00,,2020-08-30 14:19:45.338,null
3014,20-29,4277,21.71,,0.00,,2020-08-30 14:19:45.338,null
3013,30-39,2476,12.57,2.0,0.62,0.08,2020-08-30 14:19:45.338,null
3012,40-49,2664,13.52,4.0,1.24,0.15,2020-08-30 14:19:45.338,null
3011,50-59,3590,18.22,16.0,4.95,0.45,2020-08-30 14:19:45.337,null
3010,60-69,2913,14.79,42.0,13.00,1.44,2020-08-30 14:19:45.337,null
3009,70-79,1438,7.3,96.0,29.72,6.68,2020-08-30 14:19:45.337,null
3008,80 이상,775,3.93,163.0,50.46,21.03,2020-08-30 14:19:45.337,null
3007,여성,10788,54.76,151.0,46.75,1.4,2020-08-30 14:19:45.337,null
3006,남성,8911,45.24,172.0,53.25,1.93,2020-08-30 14:19:45.337,null
2972,0-9,422,2.18,,0.00,,2020-08-29 09:57:44.567,null
2971,10-19,1122,5.78,,0.00,,2020-08-29 09:57:44.566,null
2970,20-29,4233,21.82,,0.00,,2020-08-29 09:57:44.566,null
2969,30-39,2437,12.56,2.0,0.62,0.08,2020-08-29 09:57:44.566,null
2968,40-49,2627,13.54,4.0,1.25,0.15,2020-08-29 09:57:44.566,null
2967,50-59,3535,18.22,16.0,4.98,0.45,2020-08-29 09:57:44.566,null
2966,60-69,2840,14.64,42.0,13.08,1.48,2020-08-29 09:57:44.566,null
2965,70-79,1417,7.3,95.0,29.60,6.7,2020-08-29 09:57:44.566,null
2964,80 이상,767,3.95,162.0,50.47,21.12,2020-08-29 09:57:44.566,null
2963,여성,10643,54.86,151.0,47.04,1.42,2020-08-29 09:57:44.566,null
2962,남성,8757,45.14,170.0,52.96,1.94,2020-08-29 09:57:44.565,null
2961,0-9,406,2.13,,0.00,,2020-08-28 14:27:47.313,null
2960,10-19,1104,5.79,,0.00,,2020-08-28 14:27:47.313,null
2959,20-29,4202,22.03,,0.00,,2020-08-28 14:27:47.313,null
2958,30-39,2401,12.59,2.0,0.63,0.08,2020-08-28 14:27:47.313,null
2957,40-49,2580,13.52,4.0,1.27,0.16,2020-08-28 14:27:47.313,null
2956,50-59,3481,18.25,16.0,5.06,0.46,2020-08-28 14:27:47.313,null
2955,60-69,2773,14.54,41.0,12.97,1.48,2020-08-28 14:27:47.313,null
2954,70-79,1381,7.24,94.0,29.75,6.81,2020-08-28 14:27:47.312,null
2953,80 이상,749,3.93,159.0,50.32,21.23,2020-08-28 14:27:47.312,null
2952,여성,10461,54.84,149.0,47.15,1.42,2020-08-28 14:27:47.312,null
2951,남성,8616,45.16,167.0,52.85,1.94,2020-08-28 14:27:47.312,null
2928,0-9,390,2.08,,0.00,,2020-08-27 10:17:45.881,null
2927,10-19,1087,5.81,,0.00,,2020-08-27 10:17:45.881,null
2926,20-29,4170,22.29,,0.00,,2020-08-27 10:17:45.881,null
2925,30-39,2353,12.58,2.0,0.64,0.08,2020-08-27 10:17:45.881,null
2924,40-49,2527,13.51,4.0,1.28,0.16,2020-08-27 10:17:45.881,null
2923,50-59,3408,18.22,16.0,5.11,0.47,2020-08-27 10:17:45.881,null
2922,60-69,2709,14.48,41.0,13.10,1.51,2020-08-27 10:17:45.881,null
2921,70-79,1333,7.13,94.0,30.03,7.05,2020-08-27 10:17:45.881,null
2920,80 이상,729,3.9,156.0,49.84,21.4,2020-08-27 10:17:45.881,null
2919,여성,10265,54.88,148.0,47.28,1.44,2020-08-27 10:17:45.88,null
2918,남성,8441,45.12,165.0,52.72,1.95,2020-08-27 10:17:45.88,null
2906,0-9,381,2.09,,0.00,,2020-08-26 10:21:16.781,null
2905,10-19,1060,5.8,,0.00,,2020-08-26 10:21:16.781,null
2904,20-29,4118,22.55,,0.00,,2020-08-26 10:21:16.781,null
2903,30-39,2303,12.61,2.0,0.64,0.09,2020-08-26 10:21:16.781,null
2902,40-49,2457,13.45,4.0,1.28,0.16,2020-08-26 10:21:16.781,null
2901,50-59,3300,18.07,16.0,5.13,0.48,2020-08-26 10:21:16.781,null
2900,60-69,2644,14.48,41.0,13.14,1.55,2020-08-26 10:21:16.78,null
2899,70-79,1292,7.07,93.0,29.81,7.2,2020-08-26 10:21:16.78,null
2898,80 이상,710,3.89,156.0,50.00,21.97,2020-08-26 10:21:16.78,null
2897,여성,10031,54.92,147.0,47.12,1.47,2020-08-26 10:21:16.78,null
2896,남성,8234,45.08,165.0,52.88,2,2020-08-26 10:21:16.78,null
2884,0-9,368,2.05,,0.00,,2020-08-25 10:24:14.555,null
2883,10-19,1047,5.83,,0.00,,2020-08-25 10:24:14.554,null
2882,20-29,4081,22.74,,0.00,,2020-08-25 10:24:14.554,null
2881,30-39,2256,12.57,2.0,0.65,0.09,2020-08-25 10:24:14.554,null
2880,40-49,2415,13.46,4.0,1.29,0.17,2020-08-25 10:24:14.554,null
2879,50-59,3240,18.06,16.0,5.16,0.49,2020-08-25 10:24:14.554,null
2878,60-69,2587,14.42,41.0,13.23,1.58,2020-08-25 10:24:14.554,null
2877,70-79,1258,7.01,93.0,30.00,7.39,2020-08-25 10:24:14.554,null
2876,80 이상,693,3.86,154.0,49.68,22.22,2020-08-25 10:24:14.554,null
2875,여성,9856,54.92,146.0,47.10,1.48,2020-08-25 10:24:14.553,null
2874,남성,8089,45.08,164.0,52.90,2.03,2020-08-25 10:24:14.553,null
2862,0-9,353,2,,0.00,,2020-08-24 10:21:08.13,null
2861,10-19,1028,5.82,,0.00,,2020-08-24 10:21:08.13,null
2860,20-29,4040,22.87,,0.00,,2020-08-24 10:21:08.13,null
2859,30-39,2226,12.6,2.0,0.65,0.09,2020-08-24 10:21:08.129,null
2858,40-49,2382,13.48,4.0,1.29,0.17,2020-08-24 10:21:08.129,null
2857,50-59,3187,18.04,16.0,5.18,0.5,2020-08-24 10:21:08.129,null
2856,60-69,2537,14.36,41.0,13.27,1.62,2020-08-24 10:21:08.129,null
2855,70-79,1228,6.95,93.0,30.10,7.57,2020-08-24 10:21:08.129,null
2854,80 이상,684,3.87,153.0,49.51,22.37,2020-08-24 10:21:08.129,null
2853,여성,9713,54.98,146.0,47.25,1.5,2020-08-24 10:21:08.128,null
2852,남성,7952,45.02,163.0,52.75,2.05,2020-08-24 10:21:08.128,null
2840,0-9,344,1.98,,0.00,,2020-08-23 10:24:13.605,null
2839,10-19,1015,5.83,,0.00,,2020-08-23 10:24:13.605,null
2838,20-29,4010,23.05,,0.00,,2020-08-23 10:24:13.605,null
2837,30-39,2191,12.59,2.0,0.65,0.09,2020-08-23 10:24:13.605,null
2836,40-49,2343,13.47,4.0,1.29,0.17,2020-08-23 10:24:13.605,null
2835,50-59,3139,18.04,16.0,5.18,0.51,2020-08-23 10:24:13.605,null
2834,60-69,2485,14.28,41.0,13.27,1.65,2020-08-23 10:24:13.605,null
2833,70-79,1204,6.92,93.0,30.10,7.72,2020-08-23 10:24:13.604,null
2832,80 이상,668,3.84,153.0,49.51,22.9,2020-08-23 10:24:13.604,null
2831,여성,9565,54.97,146.0,47.25,1.53,2020-08-23 10:24:13.604,null
2830,남성,7834,45.03,163.0,52.75,2.08,2020-08-23 10:24:13.604,null
2818,0-9,328,1.93,,0.00,,2020-08-22 10:16:28.557,null
2817,10-19,980,5.76,,0.00,,2020-08-22 10:16:28.556,null
2816,20-29,3976,23.39,,0.00,,2020-08-22 10:16:28.556,null
2815,30-39,2151,12.65,2.0,0.65,0.09,2020-08-22 10:16:28.556,null
2814,40-49,2281,13.42,4.0,1.29,0.18,2020-08-22 10:16:28.556,null
2813,50-59,3057,17.98,16.0,5.18,0.52,2020-08-22 10:16:28.556,null
2812,60-69,2398,14.1,41.0,13.27,1.71,2020-08-22 10:16:28.556,null
2811,70-79,1177,6.92,93.0,30.10,7.9,2020-08-22 10:16:28.556,null
2810,80 이상,654,3.85,153.0,49.51,23.39,2020-08-22 10:16:28.556,null
2809,여성,9325,54.85,146.0,47.25,1.57,2020-08-22 10:16:28.556,null
2808,남성,7677,45.15,163.0,52.75,2.12,2020-08-22 10:16:28.555,null
2796,0-9,317,1.9,,0.00,,2020-08-21 10:32:08.209,null
2795,10-19,961,5.76,,0.00,,2020-08-21 10:32:08.209,null
2794,20-29,3921,23.52,,0.00,,2020-08-21 10:32:08.209,null
2793,30-39,2111,12.66,2.0,0.65,0.09,2020-08-21 10:32:08.209,null
2792,40-49,2233,13.4,4.0,1.29,0.18,2020-08-21 10:32:08.208,null
2791,50-59,2991,17.94,16.0,5.18,0.53,2020-08-21 10:32:08.208,null
2790,60-69,2342,14.05,41.0,13.27,1.75,2020-08-21 10:32:08.208,null
2789,70-79,1143,6.86,93.0,30.10,8.14,2020-08-21 10:32:08.208,null
2788,80 이상,651,3.91,153.0,49.51,23.5,2020-08-21 10:32:08.208,null
2787,여성,9138,54.82,146.0,47.25,1.6,2020-08-21 10:32:08.208,null
2786,남성,7532,45.18,163.0,52.75,2.16,2020-08-21 10:32:08.207,null
2774,0-9,311,1.9,,0.00,,2020-08-20 10:25:55.815,null
2773,10-19,942,5.76,,0.00,,2020-08-20 10:25:55.815,null
2772,20-29,3879,23.73,,0.00,,2020-08-20 10:25:55.815,null
2771,30-39,2071,12.67,2.0,0.65,0.1,2020-08-20 10:25:55.814,null
2770,40-49,2191,13.4,4.0,1.30,0.18,2020-08-20 10:25:55.814,null
2769,50-59,2930,17.92,16.0,5.21,0.55,2020-08-20 10:25:55.814,null
2768,60-69,2268,13.87,41.0,13.36,1.81,2020-08-20 10:25:55.814,null
2767,70-79,1109,6.78,91.0,29.64,8.21,2020-08-20 10:25:55.814,null
2766,80 이상,645,3.95,153.0,49.84,23.72,2020-08-20 10:25:55.814,null
2765,여성,8962,54.83,144.0,46.91,1.61,2020-08-20 10:25:55.814,null
2764,남성,7384,45.17,163.0,53.09,2.21,2020-08-20 10:25:55.813,null
2752,0-9,299,1.86,,0.00,,2020-08-19 10:13:41.066,null
2751,10-19,907,5.65,,0.00,,2020-08-19 10:13:41.066,null
2750,20-29,3849,23.97,,0.00,,2020-08-19 10:13:41.066,null
2749,30-39,2036,12.68,2.0,0.65,0.1,2020-08-19 10:13:41.066,null
2748,40-49,2159,13.45,4.0,1.31,0.19,2020-08-19 10:13:41.066,null
2747,50-59,2875,17.9,16.0,5.23,0.56,2020-08-19 10:13:41.065,null
2746,60-69,2220,13.82,41.0,13.40,1.85,2020-08-19 10:13:41.065,null
2745,70-79,1079,6.72,91.0,29.74,8.43,2020-08-19 10:13:41.065,null
2744,80 이상,634,3.95,152.0,49.67,23.97,2020-08-19 10:13:41.065,null
2743,여성,8807,54.84,143.0,46.73,1.62,2020-08-19 10:13:41.065,null
2742,남성,7251,45.16,163.0,53.27,2.25,2020-08-19 10:13:41.065,null
2730,0-9,285,1.81,,0.00,,2020-08-18 10:15:34.907,null
2729,10-19,890,5.65,,0.00,,2020-08-18 10:15:34.907,null
2728,20-29,3820,24.24,,0.00,,2020-08-18 10:15:34.907,null
2727,30-39,2004,12.71,2.0,0.65,0.1,2020-08-18 10:15:34.907,null
2726,40-49,2120,13.45,4.0,1.31,0.19,2020-08-18 10:15:34.907,null
